name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"9.5122,44.3145",2022-06-02,33,21.1,26.1,30.8,21.1,25.6,12.1,44.5,0.1,100,4.17,rain,0,0,58.3,47.2,213.3,1009.2,68.5,24.1,305.1,26.4,10,10,2022-06-02T05:41:27,2022-06-02T18:20:08,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-06-03,31.1,19.8,23.8,29.6,19.8,23.6,13.5,54.5,1,100,12.5,rain,0,0,64.4,49.3,216.6,1010.1,57.7,23.6,260,22.5,10,10,2022-06-03T05:41:30,2022-06-03T18:20:24,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-04,31,19.6,24.7,29.4,19.6,24.4,12.1,47.3,0.1,100,4.17,rain,0,0,63.7,46.8,218.1,1010.3,58.5,24.1,228,19.7,10,10,2022-06-04T05:41:34,2022-06-04T18:20:40,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-06-05,31.6,20.8,25.8,29.8,20.8,25.3,11.4,42.4,0,0,0,,0,0,60.5,42.8,226.1,1009.4,41.8,24.1,216.6,18.6,10,10,2022-06-05T05:41:39,2022-06-05T18:20:56,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-06-06,31.8,21.2,25.7,30.1,21.2,25.2,12.4,45.8,0,0,0,,0,0,57.2,37.1,224,1008.8,73.6,24.1,190.1,16.4,9,10,2022-06-06T05:41:45,2022-06-06T18:21:12,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-06-07,31.9,19.3,24.6,30.2,19.3,24.2,13.7,53.9,0.3,100,8.33,rain,0,0,58.7,42.8,220.6,1009.1,91.9,24.1,255.2,22.1,9,10,2022-06-07T05:41:51,2022-06-07T18:21:28,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-06-08,31.1,19,24,29.4,19,23.6,12.7,52.2,0,0,0,,0,0,67.3,51.1,225.1,1010.2,73.3,24.1,276.8,24.1,10,10,2022-06-08T05:41:58,2022-06-08T18:21:43,0.3,Partially cloudy,Partly cloudy throughout the day.,wind,remote
"9.5122,44.3145",2022-06-09,32.2,19.2,25.5,30.4,19.2,25,12.1,46.2,0,0,0,,0,0,67,51.8,220.4,1009.5,62.6,24.1,288.9,24.9,10,10,2022-06-09T05:42:05,2022-06-09T18:21:59,0.33,Partially cloudy,Partly cloudy throughout the day.,wind,remote
"9.5122,44.3145",2022-06-10,32.1,21.1,25,30.7,21.1,24.7,12.3,46.5,0.8,100,12.5,rain,0,0,68,50.8,231.6,1009.9,76.3,24,237.6,20.5,10,10,2022-06-10T05:42:13,2022-06-10T18:22:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-11,32.8,20.3,26.3,30.7,20.3,25.6,11.4,43.3,0,0,0,,0,0,66.2,43.9,218.3,1010.1,40.7,24.1,309.2,26.7,10,10,2022-06-11T05:42:21,2022-06-11T18:22:30,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-06-12,33.8,22.4,26.9,31.6,22.4,26.3,11.5,40.5,0,0,0,,0,0,65.2,47.2,218.3,1009.2,55.8,24.1,292.5,25.3,9,10,2022-06-12T05:42:30,2022-06-12T18:22:46,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-06-13,32.6,20.3,26.2,31,20.3,25.7,13.1,47,0.1,100,4.17,rain,0,0,68,50,220.3,1009.2,84.4,24.1,293,25.4,10,10,2022-06-13T05:42:40,2022-06-13T18:23:01,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-06-14,33.6,20.6,26.3,31.7,20.6,25.7,11.9,43.4,0,0,0,,0,0,64.4,50.4,222.3,1008.5,64.5,24.1,290.3,25.1,10,10,2022-06-14T05:42:50,2022-06-14T18:23:16,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,remote
"9.5122,44.3145",2022-06-15,32.3,19.8,25.6,30.8,19.8,25.2,12.3,45.6,0,0,0,,0,0,69.5,50,213.2,1008.6,17.6,24.1,303.6,26.1,10,10,2022-06-15T05:43:00,2022-06-15T18:23:31,0.53,Clear,Clear conditions throughout the day.,wind,remote
"9.5122,44.3145",2022-06-16,32.4,20.6,25.3,30.7,20.6,24.9,12.3,45.9,0.7,100,16.67,rain,0,0,68,51.8,216.4,1009.2,61.6,24,264.7,22.6,9,10,2022-06-16T05:43:11,2022-06-16T18:23:46,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-17,32.1,21.3,25.7,30.5,21.3,25.3,12,43.7,0,0,0,,0,0,62.3,42.1,216.2,1009,51.3,24.1,259.2,22.3,10,10,2022-06-17T05:43:23,2022-06-17T18:24:00,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"9.5122,44.3145",2022-06-18,30.9,20.5,25,29.6,20.5,24.7,11.9,44.9,0,0,0,,0,0,60.1,46.4,217.7,1008.8,22.1,24.1,307,26.5,10,10,2022-06-18T05:43:34,2022-06-18T18:24:14,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"9.5122,44.3145",2022-06-19,32.4,20.3,25.6,30.9,20.3,25.2,12.2,45,0.4,100,8.33,rain,0,0,62.3,50,215.2,1009.5,59.2,24.1,305.9,26.5,10,10,2022-06-19T05:43:46,2022-06-19T18:24:28,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-06-20,32.1,19.9,25.7,30.5,19.9,25.3,11.5,42.5,0.6,100,8.33,rain,0,0,70.2,51.5,222.1,1010.1,55.9,24.1,303.5,26.2,10,10,2022-06-20T05:43:59,2022-06-20T18:24:42,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-06-21,33.4,19.8,25.4,31.5,19.8,24.9,12,45.6,0.4,100,12.5,rain,0,0,74.5,55.4,226.2,1008.9,58,24,279.3,24.1,10,10,2022-06-21T05:44:12,2022-06-21T18:24:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-22,32.9,19.4,24.8,31.1,19.4,24.4,12.4,48.5,0.8,100,12.5,rain,0,0,68.8,52.2,227.1,1008.5,60.7,23.6,262.3,22.6,10,10,2022-06-22T05:44:25,2022-06-22T18:25:08,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-23,30.1,19.6,23.9,29.1,19.6,23.7,13.7,54.7,0.1,100,4.17,rain,0,0,66.6,51.5,220.5,1009.9,67.9,24.1,265.7,23,9,10,2022-06-23T05:44:38,2022-06-23T18:25:20,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-06-24,27.4,18.6,22.5,27.2,18.6,22.5,14,60.2,0,0,0,,0,0,67.3,50.8,212.4,1011.2,29.5,24.1,275.5,23.9,10,10,2022-06-24T05:44:52,2022-06-24T18:25:32,0.84,Partially cloudy,Becoming cloudy in the afternoon.,wind,remote
"9.5122,44.3145",2022-06-25,30.6,18,23.5,29.1,18,23.2,13,54.8,0,0,0,,0,0,66.6,49,219.1,1010.6,76.3,24.1,290.8,25,10,10,2022-06-25T05:45:06,2022-06-25T18:25:43,0.87,Partially cloudy,Partly cloudy throughout the day.,wind,remote
"9.5122,44.3145",2022-06-26,32.5,18.6,24.3,30.8,18.6,23.9,12.7,51.2,4.6,100,20.83,rain,0,0,65.2,50.8,231.5,1010.5,85.9,23,280,24.2,9,10,2022-06-26T05:45:20,2022-06-26T18:25:54,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-27,29.3,19.7,24.4,28.5,19.7,24.3,12.6,48.5,0.3,100,12.5,rain,0,0,77,58.7,223.4,1010.9,100,24,242.5,20.8,8,10,2022-06-27T05:45:34,2022-06-27T18:26:05,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-28,29.4,18.9,24.1,28.6,18.9,24,13.1,51.7,1,100,25,rain,0,0,77.4,57.6,220.1,1010.6,73.1,24.1,296,25.7,10,10,2022-06-28T05:45:49,2022-06-28T18:26:15,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-29,31.6,19.3,24.2,30.1,19.3,23.9,12.1,48.7,0.9,100,20.83,rain,0,0,77.8,58.7,224.5,1010.1,86.3,24,275.9,23.7,10,10,2022-06-29T05:46:03,2022-06-29T18:26:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-06-30,27.4,18.8,23.2,27.1,18.8,23.1,12.6,52.9,0.5,100,16.67,rain,0,0,77,59.4,225.2,1010.6,52,23.7,289.5,24.9,10,10,2022-06-30T05:46:18,2022-06-30T18:26:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"9.5122,44.3145",2022-07-01,28.7,18.9,23.6,27.9,18.9,23.5,12.1,49.6,0,0,0,,0,0,69.5,53.6,224.9,1011.6,89.2,24.1,266.7,22.8,9,10,2022-07-01T05:46:33,2022-07-01T18:26:42,0.08,Partially cloudy,Partly cloudy throughout the day.,wind,remote
"9.5122,44.3145",2022-07-02,32.2,18.3,24.9,30.6,18.3,24.5,11.9,46.9,0.7,100,8.33,rain,0,0,73.1,54.7,228,1010.2,79.2,24.1,272.6,23.7,10,10,2022-07-02T05:46:48,2022-07-02T18:26:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-07-03,30.1,20,24.3,29,20,24,11.8,46.7,0.9,100,12.5,rain,0,0,74.5,54,223.7,1010,51,24,301.7,26.1,10,10,2022-07-03T05:47:03,2022-07-03T18:26:57,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
"9.5122,44.3145",2022-07-04,28.9,18.6,23.4,28,18.6,23.3,12,49.8,0.8,100,12.5,rain,0,0,76.3,58.7,228.4,1011.1,27.5,23.7,306.6,26.5,10,10,2022-07-04T05:47:18,2022-07-04T18:27:04,0.18,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-07-05,32.7,18.9,25.5,30.8,18.9,24.9,11.3,44,1.6,100,12.5,rain,0,0,63.4,46.1,249.2,1010.2,25.8,23.8,308.7,26.5,10,10,2022-07-05T05:47:33,2022-07-05T18:27:10,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-07-06,32.9,19.8,25.5,31,19.8,25,12.1,46.3,1.6,100,20.83,rain,0,0,60.8,50.8,233.7,1009.2,38.1,23.7,290.4,24.9,10,10,2022-07-06T05:47:47,2022-07-06T18:27:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
"9.5122,44.3145",2022-07-07,28.6,18.9,23.3,27.8,18.9,23.2,12.6,52,0,0,0,,0,0,73.4,57.2,226.3,1010.8,32.6,24.1,305.9,26.4,10,10,2022-07-07T05:48:02,2022-07-07T18:27:19,0.25,Partially cloudy,Clearing in the afternoon.,wind,remote
"9.5122,44.3145",2022-07-08,28,19.4,23.5,27.5,19.4,23.4,13.3,54.5,0.2,100,8.33,rain,0,0,72.7,60.1,225.6,1011.2,44.9,24.1,303.6,26.2,10,10,2022-07-08T05:48:17,2022-07-08T18:27:23,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
"9.5122,44.3145",2022-07-09,23.7,18.6,20.6,23.7,18.6,20.6,12.9,61.8,0.3,100,8.33,rain,0,0,69.1,54.4,228.9,1012,84.6,23.9,255.9,22.2,10,10,2022-07-09T05:48:32,2022-07-09T18:27:27,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"9.5122,44.3145",2022-07-10,24.4,17.7,21.1,24.4,17.7,21.1,11.9,56.4,1.5,100,16.67,rain,0,0,65.5,51.8,226,1010.8,90.9,23.5,221.4,19.1,8,10,2022-07-10T05:48:47,2022-07-10T18:27:29,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,remote
